drug_name,disease_category,drug_category,product_name,clinical_trial_title,clinical_trial_start_date,clinical_trial_completion_date,clinical_trial_participants,country,clinical_trial_institution,side_effect,interacts_with,disease_name,company_name,clinical_trial_status,clinical_trial_condition,clinical_trial_address,clinical_trial_main_researcher
hydrocortisone,endocrine,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,cortisol resistance,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,endocrine,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,cortisol resistance,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,malaria,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,malaria,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,malaria,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,malaria,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,obesity,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,obesity,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,obesity,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,obesity,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, dimished response to antileukotriene treatment in,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, dimished response to antileukotriene treatment in,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 600807,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 600807,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, dimished response to antileukotriene treatment in,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, dimished response to antileukotriene treatment in,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 600807,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 600807,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, susceptibility to,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, susceptibility to,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, susceptibility to,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, susceptibility to,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, resistance to,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, resistance to,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 248310,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 248310,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, resistance to,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, resistance to,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 248310,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 248310,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, adrenal insufficiency,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, adrenal insufficiency,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, and red hair,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, and red hair,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, adrenal insufficiency,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, adrenal insufficiency,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, and red hair,a-s medication solutions llc,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,hydrocortisone,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, and red hair,a-s medication solutions llc,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,asthma,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,asthma,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,asthma,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,asthma,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,atherosclerosis,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,atherosclerosis,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,atherosclerosis,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,atherosclerosis,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,endocrine,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,cortisol resistance,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,endocrine,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,cortisol resistance,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,endocrine,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,cortisol resistance,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,endocrine,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,cortisol resistance,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,malaria,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,malaria,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,malaria,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,malaria,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,obesity,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,obesity,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,obesity,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,obesity,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, dimished response to antileukotriene treatment in,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, dimished response to antileukotriene treatment in,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 600807,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 600807,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, dimished response to antileukotriene treatment in,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, dimished response to antileukotriene treatment in,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 600807,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 600807,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, susceptibility to,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, susceptibility to,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, susceptibility to,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,cardiovascular,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, susceptibility to,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, resistance to,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, resistance to,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 248310,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, 248310,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, resistance to,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, resistance to,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 248310,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,immunological,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, 248310,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, adrenal insufficiency,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, adrenal insufficiency,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, and red hair,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate, and red hair,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, adrenal insufficiency,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, adrenal insufficiency,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, and red hair,chain drug consortium,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,nutritional,anti-inflammatory agents,premier value,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine, and red hair,chain drug consortium,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,cortizone 10 poison ivy relief pads,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,asthma,chattem,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,cortizone 10 poison ivy relief pads,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,asthma,chattem,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,cortizone 10 poison ivy relief pads,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,asthma, inc.,terminated,influenza in humans,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,cortizone 10 poison ivy relief pads,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,salsalate,asthma, inc.,terminated,nan,raymond poincaré hospital,djillali annane
hydrocortisone,respiratory,anti-inflammatory agents,cortizone 10 poison ivy relief pads,low doses corticosteroids as adjuvant therapy for the treatment of severe h1n1 flu,2010-03-01 00:00:00,2011-12-01 00:00:00,40.0,france,university of versailles,nan,midodrine,asthma,chattem,terminated,influenza in humans,raymond poincaré hospital,djillali annane
